"geocode","Municipio","value"
3502507,"Aparecida","0,014827797967039"
3503158,"Arapeí","0,013762016724075"
3503505,"Areias","0,091119304816332"
3504909,"Bananal","0,076745355523716"
3508504,"Caçapava","0,02117335648681"
3508603,"Cachoeira Paulista","0,032617254458956"
3509700,"Campos do Jordão","0,048264746812987"
3509957,"Canas","0,009090925570426"
3510500,"Caraguatatuba","0,051455652184334"
3513405,"Cruzeiro","0,031744123347967"
3513603,"Cunha","0,118276312507405"
3518404,"Guaratinguetá","0,025637457946613"
3520202,"Igaratá","0,280786294941321"
3520400,"Ilhabela","0,490920065024387"
3524402,"Jacareí","0,029689943369957"
3524907,"Jambeiro","0,099707815343114"
3526308,"Lagoinha","0,051702963126199"
3526605,"Lavrinhas","0,194459739272724"
3527207,"Lorena","0,019223134471724"
3531704,"Monteiro Lobato",0
3532306,"Natividade da Serra","0,022774564058968"
3535606,"Paraibuna","0,069088336230822"
3538006,"Pindamonhangaba","0,022160280470054"
3538501,"Piquete","0,054648625141042"
3540754,"Potim","0,030658632736432"
3541901,"Queluz","0,164428098417731"
3542305,"Redenção da Serra","0,147799690722364"
3544301,"Roseira","0,007684717862058"
3546009,"Santa Branca","0,085119061763126"
3548203,"Santo Antônio do Pinhal","0,032946061089815"
3548609,"São Bento do Sapucaí","0,035970214458507"
3549607,"São José do Barreiro","0,025125149798999"
3549904,"São José dos Campos","0,035435579048769"
3550001,"São Luís do Paraitinga","0,02216882254598"
3550704,"São Sebastião","0,504031603153274"
3552007,"Silveiras","0,049013715044132"
3554102,"Taubaté","0,012675416436632"
3554805,"Tremembé","0,060790006906457"
3555406,"Ubatuba",1
