"geocode","Municipio","value"
3502507,"Aparecida","0,405340850865336"
3503158,"Arapeí","0,114092569189181"
3503505,"Areias","0,254877454122465"
3504909,"Bananal","0,048962858819178"
3508504,"Caçapava","0,32447578169397"
3508603,"Cachoeira Paulista","0,354372165368054"
3509700,"Campos do Jordão","0,396542441871489"
3509957,"Canas","0,670681717613816"
3510500,"Caraguatatuba","0,569000188577119"
3513405,"Cruzeiro","0,352602016050956"
3513603,"Cunha","0,114408381235471"
3518404,"Guaratinguetá","0,2731176589261"
3520202,"Igaratá","0,468746434268548"
3520400,"Ilhabela","0,650448221126252"
3524402,"Jacareí","0,400130399573862"
3524907,"Jambeiro","0,152385612274331"
3526308,"Lagoinha","0,093107821866338"
3526605,"Lavrinhas","0,564618713777626"
3527207,"Lorena","0,301227163975709"
3531704,"Monteiro Lobato","0,368433646752955"
3532306,"Natividade da Serra","0,212461163615748"
3535606,"Paraibuna","0,408802217899146"
3538006,"Pindamonhangaba","0,289996120137715"
3538501,"Piquete","0,107884820096153"
3540754,"Potim",1
3541901,"Queluz","0,440389807839399"
3542305,"Redenção da Serra","0,269905085584333"
3544301,"Roseira","0,503932719035642"
3546009,"Santa Branca","0,464756691361667"
3548203,"Santo Antônio do Pinhal","0,289639263459576"
3548609,"São Bento do Sapucaí",0
3549607,"São José do Barreiro","0,256718593452708"
3549904,"São José dos Campos","0,263603456417231"
3550001,"São Luís do Paraitinga","0,219685531576752"
3550704,"São Sebastião","0,520908713004737"
3552007,"Silveiras","0,22389536040674"
3554102,"Taubaté","0,240088545369261"
3554805,"Tremembé","0,491349355424962"
3555406,"Ubatuba","0,510657286132411"
