"geocode","Municipio","value"
3502507,"Aparecida","0,444760033470138"
3503158,"Arapeí","0,103926611561817"
3503505,"Areias","0,572773798590911"
3504909,"Bananal","0,308028143317343"
3508504,"Caçapava","0,520852501265232"
3508603,"Cachoeira Paulista","0,890995079149917"
3509700,"Campos do Jordão","0,39437168258797"
3509957,"Canas",1
3510500,"Caraguatatuba","0,242532993706742"
3513405,"Cruzeiro","0,644891762674617"
3513603,"Cunha","0,750531598946863"
3518404,"Guaratinguetá","0,482457264376811"
3520202,"Igaratá","0,516577291517939"
3520400,"Ilhabela","0,131601697457871"
3524402,"Jacareí","0,444089563915592"
3524907,"Jambeiro","0,605932652245707"
3526308,"Lagoinha","0,481854246497241"
3526605,"Lavrinhas","0,645178022222038"
3527207,"Lorena","0,539109138238411"
3531704,"Monteiro Lobato","0,509625900669068"
3532306,"Natividade da Serra","0,626698334668358"
3535606,"Paraibuna","0,405245459361058"
3538006,"Pindamonhangaba","0,536304590166503"
3538501,"Piquete","0,504358117591335"
3540754,"Potim","0,530463383201637"
3541901,"Queluz","0,211925031706583"
3542305,"Redenção da Serra","0,585782249302247"
3544301,"Roseira","0,531425962086"
3546009,"Santa Branca","0,505592377583921"
3548203,"Santo Antônio do Pinhal","0,505592377583921"
3548609,"São Bento do Sapucaí",0
3549607,"São José do Barreiro","0,499600606347185"
3549904,"São José dos Campos","0,417902347480498"
3550001,"São Luís do Paraitinga","0,492529236689415"
3550704,"São Sebastião","0,63549350805353"
3552007,"Silveiras","0,82170500877866"
3554102,"Taubaté","0,069551282904195"
3554805,"Tremembé","0,733035931269657"
3555406,"Ubatuba","0,712644723490268"
