"geocode","Municipio","value"
3502507,"Aparecida","0,364300837928492"
3503158,"Arapeí","0,782325271489495"
3503505,"Areias","0,79650852436985"
3504909,"Bananal","0,617139947455056"
3508504,"Caçapava","0,21075178054107"
3508603,"Cachoeira Paulista","0,371124255219025"
3509700,"Campos do Jordão","0,184431994826639"
3509957,"Canas","0,421938872896469"
3510500,"Caraguatatuba","0,223833807156617"
3513405,"Cruzeiro","0,374129529156238"
3513603,"Cunha","0,905360036800897"
3518404,"Guaratinguetá","0,300711272343198"
3520202,"Igaratá","0,557251360005689"
3520400,"Ilhabela","0,036413047470242"
3524402,"Jacareí","0,20789952376578"
3524907,"Jambeiro","0,176441073953377"
3526308,"Lagoinha",1
3526605,"Lavrinhas","0,408863361940038"
3527207,"Lorena","0,353333151697222"
3531704,"Monteiro Lobato","0,50523647415175"
3532306,"Natividade da Serra","0,988105091120157"
3535606,"Paraibuna","0,573033381255422"
3538006,"Pindamonhangaba","0,222902088811914"
3538501,"Piquete","0,274819280723793"
3540754,"Potim","0,399095943215675"
3541901,"Queluz","0,423870032236269"
3542305,"Redenção da Serra","0,88498565700193"
3544301,"Roseira","0,328246686569102"
3546009,"Santa Branca","0,444677409418988"
3548203,"Santo Antônio do Pinhal","0,568340611795933"
3548609,"São Bento do Sapucaí","0,816702973821216"
3549607,"São José do Barreiro","0,67013525927409"
3549904,"São José dos Campos","0,055524197616876"
3550001,"São Luís do Paraitinga","0,861297164283505"
3550704,"São Sebastião",0
3552007,"Silveiras","0,678109422838246"
3554102,"Taubaté","0,130773462596634"
3554805,"Tremembé","0,18909873734492"
3555406,"Ubatuba","0,188477461645524"
