"geocode","Municipio","value"
3502507,"Aparecida","0,326779888239531"
3503158,"Arapeí","0,722912952804385"
3503505,"Areias","0,680588497179064"
3504909,"Bananal","0,546627969541318"
3508504,"Caçapava","0,224058162938589"
3508603,"Cachoeira Paulista","0,30673641050073"
3509700,"Campos do Jordão","0,182509486419464"
3509957,"Canas","0,306626334478759"
3510500,"Caraguatatuba","0,219067650805857"
3513405,"Cruzeiro","0,258841643540201"
3513603,"Cunha","0,769023764192952"
3518404,"Guaratinguetá","0,259496666662103"
3520202,"Igaratá","0,465960365341125"
3520400,"Ilhabela","0,032834884481568"
3524402,"Jacareí","0,210192027417576"
3524907,"Jambeiro","0,276125469235959"
3526308,"Lagoinha","0,973794140408251"
3526605,"Lavrinhas","0,181329347807195"
3527207,"Lorena","0,25646632133438"
3531704,"Monteiro Lobato","0,66966567915778"
3532306,"Natividade da Serra",1
3535606,"Paraibuna","0,506916632148924"
3538006,"Pindamonhangaba","0,151203739142113"
3538501,"Piquete","0,19070903237617"
3540754,"Potim","0,11471907811167"
3541901,"Queluz","0,308038477759315"
3542305,"Redenção da Serra","0,844748409381151"
3544301,"Roseira","0,243673490150875"
3546009,"Santa Branca","0,442228332345982"
3548203,"Santo Antônio do Pinhal","0,512318697462715"
3548609,"São Bento do Sapucaí","0,755115657193595"
3549607,"São José do Barreiro","0,633328892337686"
3549904,"São José dos Campos","0,091702515553712"
3550001,"São Luís do Paraitinga","0,77791888034417"
3550704,"São Sebastião",0
3552007,"Silveiras","0,641576387362331"
3554102,"Taubaté","0,171535218875419"
3554805,"Tremembé","0,140728874115305"
3555406,"Ubatuba","0,154168798766519"
