"geocode","Municipio","value"
3502507,"Aparecida","0,572171833028633"
3503158,"Arapeí","0,2423679836485"
3503505,"Areias","0,572110608284975"
3504909,"Bananal","0,323548667664037"
3508504,"Caçapava","0,650736900482256"
3508603,"Cachoeira Paulista","0,537489561256957"
3509700,"Campos do Jordão","0,88059241312536"
3509957,"Canas","0,835903402618912"
3510500,"Caraguatatuba","0,722540812878727"
3513405,"Cruzeiro","0,560420643922039"
3513603,"Cunha","0,399775730792337"
3518404,"Guaratinguetá","0,537414952890508"
3520202,"Igaratá","0,602795584911532"
3520400,"Ilhabela","0,896447397666953"
3524402,"Jacareí","0,704100498210532"
3524907,"Jambeiro","0,597997057585539"
3526308,"Lagoinha",0
3526605,"Lavrinhas","0,857371139072342"
3527207,"Lorena","0,57030775547394"
3531704,"Monteiro Lobato","0,288813050650821"
3532306,"Natividade da Serra","0,033103483354672"
3535606,"Paraibuna","0,494372726906279"
3538006,"Pindamonhangaba","0,782908431223343"
3538501,"Piquete","0,424024417536212"
3540754,"Potim",1
3541901,"Queluz","0,745601232382912"
3542305,"Redenção da Serra","0,254228927754256"
3544301,"Roseira","0,820830560347589"
3546009,"Santa Branca","0,476171822934339"
3548203,"Santo Antônio do Pinhal","0,48349836695432"
3548609,"São Bento do Sapucaí","0,282972190596891"
3549607,"São José do Barreiro","0,349241041624791"
3549904,"São José dos Campos","0,800809119435306"
3550001,"São Luís do Paraitinga","0,219311014363981"
3550704,"São Sebastião","0,912937574202476"
3552007,"Silveiras","0,420467398309958"
3554102,"Taubaté","0,657840389283487"
3554805,"Tremembé","0,777038969704114"
3555406,"Ubatuba","0,815250851360261"
